Date (GMT+1),Wind offshore 50Hertz,Wind offshore TenneT,Wind onshore 50Hertz,Wind onshore Amprion,Wind onshore TenneT,Wind onshore TransnetBW,Solar 50Hertz,Solar Amprion,Solar TenneT,Solar TransnetBW
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2023-01-01T00:00+01:00,322.5,2414.9,9791.3,6268,11981.2,542,0,0,1.6,0
2023-01-01T00:15+01:00,264.9,2708.9,9810.2,6038,12206.6,578,0,0,1.2,0
2023-01-01T00:30+01:00,394.3,2873.3,10081.6,6148,12313.8,666,0,0,0.9,0
2023-01-01T00:45+01:00,409.4,2848.2,9793.2,5868,12098.1,658,0,0,1.2,0
2023-01-01T01:00+01:00,376.2,2766,9898.4,6106,12637.9,646,0,0,1,0
2023-01-01T01:15+01:00,572.1,3022.2,10103.6,5960,12637.4,630,0,0,1.2,0
2023-01-01T01:30+01:00,592.4,3182.8,9738.4,5962,12742.7,596,0,0,1.1,0
2023-01-01T01:45+01:00,617.6,3215.8,10195.5,6006,12731.9,629,0,0,1.1,0
2023-01-01T02:00+01:00,737,3301.7,9768.2,5826,12678.9,643,0,0,2.1,0
2023-01-01T02:15+01:00,564.5,3303.8,10258.5,6154,12652.7,622,0,0,0.9,0
2023-01-01T02:30+01:00,442.6,3302.8,10073.5,5785,12612.5,581,0,0,0.9,0
2023-01-01T02:45+01:00,396.5,3320.3,10285,5975,12486.6,662,0,0,1.1,0
2023-01-01T03:00+01:00,353.6,3274,9368.2,5600,12114.2,619,0,0,1.2,0
2023-01-01T03:15+01:00,315.1,3229.6,8769.3,5619,12062.9,619,0,0,1.2,0
2023-01-01T03:30+01:00,358.5,3147.4,8569.5,5441,11982.8,636,0,0,1.3,0
2023-01-01T03:45+01:00,316.6,2857.3,8660.4,5404,11949.3,620,0,0,1.2,0
2023-01-01T04:00+01:00,335,2951.4,8631.8,5650,11997.8,674,0,0,2.1,0
2023-01-01T04:15+01:00,496.1,3051.7,8324.1,5452,12016.9,646,0,0,1.4,0
2023-01-01T04:30+01:00,511.9,3134,8119.8,5314,11999.9,652,0,0,1.5,0
2023-01-01T04:45+01:00,379.9,2988.7,8574,5122,11928.3,652,0,0,1.3,0
2023-01-01T05:00+01:00,315.2,3075.3,9126.9,5364,12184.1,646,0,0,3.3,0
2023-01-01T05:15+01:00,342.5,2937.2,8975.8,5273,12022.8,621,0,0,1.3,0
2023-01-01T05:30+01:00,404,2928.9,8769.4,5185,11898.4,627,0,0,1.2,0
2023-01-01T05:45+01:00,324.8,3031.5,8922.4,5117,11831,616,0,0,1.3,0
2023-01-01T06:00+01:00,353.7,3031.2,8777.7,5163,12248.3,585,0,0,1.6,0
2023-01-01T06:15+01:00,329.3,2896.9,8723.4,5117,12211.8,610,0,0,1.1,0
2023-01-01T06:30+01:00,380.8,2852,8641.5,5120,12187.6,661,0,0,1.2,0
2023-01-01T06:45+01:00,440.1,2790.4,8545.9,5136,12088.5,675,0,0,1.4,0
2023-01-01T07:00+01:00,330.1,3244.4,8638.8,5522,12403,687,0,0,1.2,0
2023-01-01T07:15+01:00,364.1,3051.6,8660.6,5431,12412.8,657,0,0,1.1,0
2023-01-01T07:30+01:00,447.1,2994.4,8644.8,5531,12426.9,618,0,0,1.4,0
2023-01-01T07:45+01:00,627.7,2859.3,8455.6,5551,12254,596,0,0.1,2.2,0
2023-01-01T08:00+01:00,313.5,2804,8438.6,5608,12166.6,597,1,0.8,10.2,0
2023-01-01T08:15+01:00,359.7,2861.5,8365.9,5372,12275.2,629,11,17.8,74.6,2.3
2023-01-01T08:30+01:00,327.7,2734.1,8321.8,5343,12077.2,573,92,86.4,275.5,146.3
2023-01-01T08:45+01:00,332.4,2736.9,8227.2,5110,12015.4,554,260,200,614.4,269.4
2023-01-01T09:00+01:00,336.5,3136,8013.6,4959,11813.2,567,471,333.4,980.8,396.3
2023-01-01T09:15+01:00,357,3100.4,8191.1,4807,11826.3,530,630,459.3,1360.9,529.6
2023-01-01T09:30+01:00,341.6,3131.3,8007.5,4780,11728.2,490,761,578.1,1738.6,689.5
2023-01-01T09:45+01:00,313.2,3154.8,7810.3,4768,11727.5,501,903,723.4,2060.3,879.2
2023-01-01T10:00+01:00,309.2,3106.6,7680,5255,11503.9,461,1049,877.5,2412,1063.5
2023-01-01T10:15+01:00,307.4,3110,7681,4968,11363.9,395,1201,1024.7,2688.3,1216
2023-01-01T10:30+01:00,308.2,3027,7478.9,4688,11418,387,1320,1154.2,2947.5,1354
2023-01-01T10:45+01:00,306.1,3110.7,7460.5,4335,11230.3,353,1445,1269.1,3181.3,1517.7
2023-01-01T11:00+01:00,311.8,3131.6,7641.3,4063,11063,326,1574,1339.9,3439.5,1609.4
2023-01-01T11:15+01:00,349.2,3240.1,7718,3965,11025.1,315,1630,1373,3690.4,1702.7
2023-01-01T11:30+01:00,315.8,3323.9,7856.8,4039,11011,303,1698,1383.8,3878.9,1811.5
2023-01-01T11:45+01:00,311.9,3414,8010.9,3810,10946.9,270,1652,1393.6,4040.4,1901.9
2023-01-01T12:00+01:00,308.1,3254.6,7870.1,3727,10597.4,256,1580,1369.8,4066.9,1952.9
2023-01-01T12:15+01:00,324,3131.5,7527.7,3678,10388.5,249,1479,1373.5,4081.7,2000.6
2023-01-01T12:30+01:00,327.4,3232.7,7346.6,3547,10037.7,234,1454,1412.7,4072.4,2036.8
2023-01-01T12:45+01:00,541.5,3393.7,6965.9,3556,10012.3,230,1389,1453.7,3959.4,2037.5
2023-01-01T13:00+01:00,471.1,3498.5,6902.4,3650,10183.5,223,1353,1443.7,3877.7,1977.8
2023-01-01T13:15+01:00,490.3,3530,6844.1,3413,10133.3,206,1302,1386.2,3673.9,1868.8
2023-01-01T13:30+01:00,594.2,3529,6598.9,3167,10001.6,209,1196,1288.2,3344.2,1748.9
2023-01-01T13:45+01:00,732.6,3409.5,6671,3132,9817.5,203,1053,1200.5,3033.6,1606.5
2023-01-01T14:00+01:00,1021.6,5124,7067.4,3272,10174,217,940,1102.1,2756.1,1449.5
2023-01-01T14:15+01:00,1021.7,5664.5,7350.1,2991,10078.2,215,814,980.7,2417.6,1289.2
2023-01-01T14:30+01:00,1020.5,5678.3,7236.4,2852,9735.6,201,670,833.9,2023.9,1113.9
2023-01-01T14:45+01:00,1020.5,5696.2,7735.7,2751,9721.5,212,500,686.4,1655,932.3
2023-01-01T15:00+01:00,1018.1,5692.5,8270.8,3090,10260.3,184,340,536.3,1291.9,758.3
2023-01-01T15:15+01:00,1016.7,5687,8445.5,3222,10623,210,205,402.4,949.1,587.8
2023-01-01T15:30+01:00,1020.9,5679.1,8243,3178,10760.8,239,99,265.1,608.4,425.5
2023-01-01T15:45+01:00,1017.7,5671,8180.9,3077,10574.5,254,29,150.9,319.9,274.9
2023-01-01T16:00+01:00,1015.7,5655.7,7976.7,3061,10276.4,271,4,63.7,114,145.1
2023-01-01T16:15+01:00,1014.4,5641.4,7660.7,3006,10102,316,0,15.8,19.4,49.6
2023-01-01T16:30+01:00,1018.6,5646.4,7465,3046,9790,374,0,1.2,4.1,4.3
2023-01-01T16:45+01:00,1013.2,5629.6,7259.6,3071,9505.3,391,0,0.2,3.2,0
2023-01-01T17:00+01:00,1003.7,5586.3,7107.9,3141,9188,434,0,0,1.9,0
2023-01-01T17:15+01:00,987.1,5591.7,6944.6,3306,9035.5,485,0,0,2,0
2023-01-01T17:30+01:00,952.7,5577.9,6737.4,3453,9010.9,571,0,0,2.9,0
2023-01-01T17:45+01:00,935.2,5584.9,6501.5,3568,9112.1,644,0,0,2.5,0
2023-01-01T18:00+01:00,901.2,5384.4,6342.2,3622,9088.5,695,0,0,1.7,0
2023-01-01T18:15+01:00,820.1,5362.2,6261.4,3662,8928.2,709,0,0,1.7,0
2023-01-01T18:30+01:00,778,5318.6,6072.9,3805,8917.7,759,0,0,1.6,0
2023-01-01T18:45+01:00,865.4,5289.3,5852.2,3888,8776.6,777,0,0,1.3,0
2023-01-01T19:00+01:00,937.3,5264.2,5685.5,3937,8579,825,0,0,1.2,0
2023-01-01T19:15+01:00,945.8,5198.5,5649.1,4170,8490.4,856,0,0,1.2,0
2023-01-01T19:30+01:00,845.3,5101,5669.7,4300,8379.1,894,0,0,1.3,0
2023-01-01T19:45+01:00,738.7,4993.9,5562.3,4371,8359.5,929,0,0,1.5,0
2023-01-01T20:00+01:00,635.3,4994.4,5608,4441,8382.3,960,0,0,1.3,0
2023-01-01T20:15+01:00,572.1,5016.8,5463.2,4595,8383,1033,0,0,1.9,0
2023-01-01T20:30+01:00,522.4,5024.4,5290.8,4833,8369.3,1058,0,0,1.2,0
2023-01-01T20:45+01:00,632.9,4972.1,5027,5128,8592.2,1078,0,0,1.4,0
2023-01-01T21:00+01:00,661.6,5502.6,4870.3,5333,8649.5,1091,0,0,1.9,0
2023-01-01T21:15+01:00,668.5,5482.3,4699.9,5294,8447.4,1146,0,0,2,0
2023-01-01T21:30+01:00,744.3,5387.1,4563.8,5256,8212,1152,0,0,1.2,0
2023-01-01T21:45+01:00,749.8,5192.7,4478.7,5254,8134.3,1136,0,0,1.2,0
2023-01-01T22:00+01:00,749.1,4850.1,4518.1,5099,7951.8,1161,0,0,2,0
2023-01-01T22:15+01:00,740,4477.9,4455.8,5118,7819.5,1147,0,0,1.8,0
2023-01-01T22:30+01:00,700.5,4215.2,4379.6,5195,7709.8,1118,0,0,1.5,0
2023-01-01T22:45+01:00,754.1,4080.7,4365.1,5271,7516.6,1099,0,0,1.3,0
2023-01-01T23:00+01:00,712,4239.8,4341.2,5469,7181.6,1097,0,0,2,0
2023-01-01T23:15+01:00,617.4,4215.1,4401.4,5676,7032.8,1070,0,0,1.5,0
2023-01-01T23:30+01:00,542.6,4176.6,4454.5,5787,7023.5,1070,0,0,1.4,0
2023-01-01T23:45+01:00,481.7,3931.8,4502.6,5803,6979.2,1044,0,0,1.4,0
2023-01-02T00:00+01:00,385.6,3492.4,4735.3,5800,6840.6,1036,0,0,1.2,0
2023-01-02T00:15+01:00,283.9,2921.9,4864.9,5959,6714.7,1038,0,0,1.8,0
2023-01-02T00:30+01:00,248.8,2181.9,4910.6,6207,6584.1,1010,0,0,1.4,0
2023-01-02T00:45+01:00,257.2,1751.8,5008.8,6335,6374.1,990,0,0,1.6,0
2023-01-02T01:00+01:00,313.9,1615.2,5145.8,6398,6443.6,960,0,0,1.3,0
2023-01-02T01:15+01:00,329.9,1462.7,5385.5,6420,6517.4,938,0,0,1.3,0
2023-01-02T01:30+01:00,435.4,1225.7,5411.3,6346,6543.2,910,0,0,1.4,0
2023-01-02T01:45+01:00,537.6,1060.7,5443.5,6261,6465.8,898,0,0,1.2,0
2023-01-02T02:00+01:00,528.9,839.5,6018.9,6546,6782.1,865,0,0,2,0
2023-01-02T02:15+01:00,570.1,703.3,6406.6,6776,6979.5,865,0,0,1.6,0
2023-01-02T02:30+01:00,616.2,497.1,6553.9,6751,7093.5,850,0,0,1.2,0
2023-01-02T02:45+01:00,606,375.5,6828.5,6608,7164.6,859,0,0,1.2,0
2023-01-02T03:00+01:00,586.3,330.6,7189.6,6554,7239.7,889,0,0,1.7,0
2023-01-02T03:15+01:00,537,366.5,7593.5,6590,7280.1,937,0,0,1.1,0
2023-01-02T03:30+01:00,456.8,342,7958,6616,7387.6,930,0,0,1.2,0
2023-01-02T03:45+01:00,473.9,311.4,8172.8,6708,7438.2,953,0,0,1.3,0
2023-01-02T04:00+01:00,403.8,301.5,8701.9,6887,7521.2,960,0,0,1.3,0
2023-01-02T04:15+01:00,388.9,254.3,8826.1,6962,7717.7,959,0,0,1.3,0
2023-01-02T04:30+01:00,397.3,267.8,8847.9,6988,7933.3,987,0,0,1.2,0
2023-01-02T04:45+01:00,406.3,308.3,8990.9,7066,8287.3,1009,0,0,2,0
2023-01-02T05:00+01:00,376.4,359.3,9014.9,6907,8365.4,1003,0,0,1.4,0
2023-01-02T05:15+01:00,381,437.3,9062.8,6893,8488.4,1008,0,0,1.2,0
2023-01-02T05:30+01:00,392.2,511,9123.8,6938,8784.8,1020,0,0,1.2,0
2023-01-02T05:45+01:00,412.6,564.8,9437.7,6944,9105.5,1016,0,0,1.4,0
2023-01-02T06:00+01:00,450.1,637.1,9446.4,7175,9555.5,986,0,0,1.5,0
2023-01-02T06:15+01:00,371.8,758.8,9813.6,7246,9672.5,927,0,0,1.5,0
2023-01-02T06:30+01:00,420.1,830.5,9837,7189,9783.9,933,0,0,1.7,0
2023-01-02T06:45+01:00,434.8,792.8,9967.8,7254,9930.5,898,0,0,2.4,0
2023-01-02T07:00+01:00,468.1,750.4,10092.8,7337,10170.3,908,0,0,1.9,0
2023-01-02T07:15+01:00,540.4,701.9,10094.3,7305,10476.3,893,0,0,1.6,0
2023-01-02T07:30+01:00,616,703.4,10130.9,7338,10866,910,0,0,1.7,0
2023-01-02T07:45+01:00,717.1,702.9,10347.9,7444,11360.7,889,0,0.1,2.6,0
2023-01-02T08:00+01:00,834.2,694.8,10293.6,7329,11767.8,889,1,0.8,5.6,0
2023-01-02T08:15+01:00,910.4,779.8,10236.2,7339,11904.5,859,8,24.4,68.3,3.2
2023-01-02T08:30+01:00,932.3,897.1,10310.5,7379,12089.9,829,61,100.3,267.4,108.8
2023-01-02T08:45+01:00,996,942.7,10254.2,7428,12017,826,137,190.7,571.7,181.9
2023-01-02T09:00+01:00,1017.9,946.2,10211.2,7536,12164.3,814,244,296.1,934.5,261.4
2023-01-02T09:15+01:00,1010.1,993,10058.6,7501,12106.1,808,367,417.4,1288.9,338.5
2023-01-02T09:30+01:00,989.8,973.5,9922.8,7390,11965.5,833,476,537.6,1641,421
2023-01-02T09:45+01:00,1004.7,978,9900.8,7188,11836.3,803,595,661.4,1996.7,519.3
2023-01-02T10:00+01:00,1005.4,1090.6,9751.4,6886,11689,829,714,730.1,2337.8,605.9
2023-01-02T10:15+01:00,1011.1,1267,9712.5,6640,11669.2,818,863,826.3,2639.7,741.2
2023-01-02T10:30+01:00,1017.1,1299,9695.7,6354,11237.2,805,996,900.4,2968.5,864.2
2023-01-02T10:45+01:00,1010.8,1458,9639.3,6083,11050.7,832,1136,945.9,3216.5,934.9
2023-01-02T11:00+01:00,1018.7,1846.5,9628.6,5959,11033.8,810,1282,947.9,3463.3,1057.9
2023-01-02T11:15+01:00,1001.4,2047.3,9655.1,5706,11236.2,791,1346,944.5,3582.5,1154.6
2023-01-02T11:30+01:00,994.4,2106.6,9639.3,5481,11183.3,788,1374,932.9,3636.2,1275
2023-01-02T11:45+01:00,977.4,2134.4,9903.5,5147,11088.5,811,1433,915.5,3685,1399.3
2023-01-02T12:00+01:00,981.6,2297.6,10144,4903,11087,833,1495,897.7,3639.3,1471.4
2023-01-02T12:15+01:00,995.6,2190.6,10271,4722,10956.8,867,1541,910.1,3458.9,1528.7
2023-01-02T12:30+01:00,987.6,2271.3,10567.2,4556,10615.8,903,1590,923,3319,1507.8
2023-01-02T12:45+01:00,1001.1,2537.7,10811.2,4418,10277.1,901,1560,939.6,3107.9,1458.7
2023-01-02T13:00+01:00,1013.5,2974.5,11086.2,4288,9996.4,964,1468,923.9,2850.5,1373.3
2023-01-02T13:15+01:00,1019.7,3337.7,11162.1,4156,9480.2,1001,1354,852.9,2570.6,1251.2
2023-01-02T13:30+01:00,1010.5,3636.5,11239.1,4001,9149.6,958,1222,773.4,2351.4,1131.9
2023-01-02T13:45+01:00,1015.8,3862.7,11293.1,3749,9271.3,886,1094,712.5,2067.9,1049.9
2023-01-02T14:00+01:00,1021.2,4290.1,11441.7,3728,9117.8,827,930,659.8,1743.4,914.6
2023-01-02T14:15+01:00,1021.2,4699.2,11602.8,3671,8961,786,773,604.1,1467.8,784.8
2023-01-02T14:30+01:00,1015,4892.1,11629.2,3564,8698.1,786,579,528.6,1179.3,633.6
2023-01-02T14:45+01:00,1014.8,4971.7,11593.5,3512,8274.8,781,411,431,917.8,490
2023-01-02T15:00+01:00,1023.6,4926.6,11576.3,3388,7836.8,857,288,332.9,680.7,372.9
2023-01-02T15:15+01:00,1028.3,4891.8,11474.7,3438,7515.6,846,181,252.9,462.2,272.2
2023-01-02T15:30+01:00,1026,4846.1,11347.9,3577,7439,871,93,163.8,282.8,179.7
2023-01-02T15:45+01:00,1030.5,4952.1,11337.9,3531,7601.8,891,31,94.6,146.2,102.8
2023-01-02T16:00+01:00,1029.3,5118.2,10896.8,3583,7747.5,911,4,43.2,53.4,47
2023-01-02T16:15+01:00,1038.1,5055.1,10440.3,3575,7673.3,890,0,13.8,9.3,10.3
2023-01-02T16:30+01:00,1038.2,5217.8,10160.4,3640,7662.1,907,0,2.1,3.6,0
2023-01-02T16:45+01:00,1038.8,5311.3,9759,3776,7689.9,928,0,0.2,2.9,0
2023-01-02T17:00+01:00,1033.5,5401.2,9429.3,3895,7838.4,980,0,0,1.8,0
2023-01-02T17:15+01:00,1029.3,5454,8803.8,4116,8300.7,994,0,0,5.9,0
2023-01-02T17:30+01:00,1014.8,5316.5,8311.8,4506,8734.3,1074,0,0,5.9,0
2023-01-02T17:45+01:00,988.2,5268.1,8008.9,4734,9278.1,1137,0,0,2,0
2023-01-02T18:00+01:00,1001.8,5231.3,7583.6,4788,9491.4,1245,0,0,2.7,0
2023-01-02T18:15+01:00,968.3,5121.4,7073.1,4910,9788.2,1302,0,0,1.2,0
2023-01-02T18:30+01:00,909,5114.9,6770.3,4838,10144.9,1276,0,0,1.3,0
2023-01-02T18:45+01:00,941.5,5242.1,6585.9,4834,10472.6,1212,0,0,1.4,0
2023-01-02T19:00+01:00,966.9,5213.9,6542.4,4880,10499,1190,0,0,1.6,0
2023-01-02T19:15+01:00,983.8,5181.8,6236.4,4720,10694.2,1131,0,0,1.1,0
2023-01-02T19:30+01:00,999.4,5066,6038.6,4584,10905.2,1087,0,0,1.4,0
2023-01-02T19:45+01:00,994.8,4823.7,5860.8,4556,10915.8,1082,0,0,1.2,0
2023-01-02T20:00+01:00,988.4,4749.3,5846.2,4489,10828.9,1059,0,0,1.2,0
2023-01-02T20:15+01:00,996.3,4889.5,5829.8,4435,10803.9,1028,0,0,1.3,0
2023-01-02T20:30+01:00,967.6,4889,5776,4456,10810.3,944,0,0,1.1,0
2023-01-02T20:45+01:00,994,4915.3,5890.6,4430,10862.4,847,0,0,1.3,0
2023-01-02T21:00+01:00,995.6,4777.1,5948.3,4236,10657.5,838,0,0,1.1,0
2023-01-02T21:15+01:00,1012.2,4594.6,6091.2,3967,10489.3,840,0,0,1.3,0
2023-01-02T21:30+01:00,1022.4,4451.4,6245.4,3797,10291,735,0,0,1.1,0
2023-01-02T21:45+01:00,1021.9,4307.4,6279,3788,10075.7,709,0,0,1.4,0
2023-01-02T22:00+01:00,1017.7,4214.3,6531.9,3663,9616,649,0,0,1.3,0
2023-01-02T22:15+01:00,1021.4,4216.9,6757.5,3490,9462.9,613,0,0,1.4,0
2023-01-02T22:30+01:00,1024,4225.3,6773.5,3424,9369.2,599,0,0,1.2,0
2023-01-02T22:45+01:00,1021.5,4210.7,6906.1,3346,9314.5,584,0,0,1.4,0
2023-01-02T23:00+01:00,1015.8,3999.8,6978.6,3140,9201.1,584,0,0,1.2,0
2023-01-02T23:15+01:00,1025.6,3995.8,7146.4,2985,9143.2,525,0,0,1.3,0
2023-01-02T23:30+01:00,1022,3882.6,7211.1,2960,8908.4,459,0,0,1,0
2023-01-02T23:45+01:00,1021.6,3588.2,7260.7,2973,8748.6,451,0,0,1.3,0
2023-01-03T00:00+01:00,1022.8,3334.4,7225.4,2948,8523.2,438,0,0,1.1,0
2023-01-03T00:15+01:00,1023.7,3401,7435.3,2916,8286.3,433,0,0,1,0
2023-01-03T00:30+01:00,1025.6,3434.7,7681.6,2799,8097.2,414,0,0,1,0
2023-01-03T00:45+01:00,1028,3353.8,7530.5,2742,8044.3,325,0,0,1,0
2023-01-03T01:00+01:00,1029,3258.7,7412.7,2660,7927.3,287,0,0,1.7,0
2023-01-03T01:15+01:00,1028.2,3264.4,7361.5,2586,7905,288,0,0,1.2,0
2023-01-03T01:30+01:00,1028,3139.3,7163.6,2484,7875.6,290,0,0,1,0
2023-01-03T01:45+01:00,1027.8,3134,7225.9,2383,7715.2,299,0,0,1,0
2023-01-03T02:00+01:00,1026.4,3198.4,7126.3,2349,7549.1,315,0,0,1.3,0
2023-01-03T02:15+01:00,1020,3125.4,6850.6,2264,7416.4,297,0,0,1.3,0
2023-01-03T02:30+01:00,1019.2,3092.8,6659.2,2164,7236.1,286,0,0,1.1,0
2023-01-03T02:45+01:00,1027.1,2943.6,6529.8,2089,6995.5,265,0,0,1.4,0
2023-01-03T03:00+01:00,1021.6,2926.1,6386.5,2016,6884,252,0,0,1.2,0
2023-01-03T03:15+01:00,1016.1,3042.2,6315.8,1975,6801.4,242,0,0,1.9,0
2023-01-03T03:30+01:00,1012.6,2925.5,6298.5,1934,6742.1,237,0,0,1.6,0
2023-01-03T03:45+01:00,1022.4,2842.4,6077.5,1917,6797.8,226,0,0,1.9,0
2023-01-03T04:00+01:00,1019.5,2831.4,5841.1,1946,6582.3,199,0,0,1.2,0
2023-01-03T04:15+01:00,1015.3,2678.4,5702.3,1886,6367.8,198,0,0,1.2,0
2023-01-03T04:30+01:00,1025.3,2988.5,5554.5,1831,6267.2,180,0,0,1.4,0
2023-01-03T04:45+01:00,1025.2,2786,5508.6,1793,6104.9,182,0,0,1.8,0
2023-01-03T05:00+01:00,1024.9,2603.2,5350.4,1764,5929.8,170,0,0,1.5,0
2023-01-03T05:15+01:00,1023.9,2483.7,5402.5,1778,5799.2,181,0,0,1.6,0
2023-01-03T05:30+01:00,1028,2403.8,5321.3,1788,5684.6,181,0,0,1.4,0
2023-01-03T05:45+01:00,1029,2167.9,5174,1802,5584.9,187,0,0,1.5,0
2023-01-03T06:00+01:00,1032.8,2184.7,4998.9,1809,5697.3,179,0,0,1.7,0
2023-01-03T06:15+01:00,1034.1,2246.7,4936.3,1798,5567.1,174,0,0,1.9,0
2023-01-03T06:30+01:00,1031.2,1977,4886.1,1817,5460.8,167,0,0,1.9,0
2023-01-03T06:45+01:00,1031.2,1798.6,4768.9,1841,5425.8,136,0,0,1.9,0
2023-01-03T07:00+01:00,1033.7,1699,4742.6,1877,5368.2,117,0,0,2.3,0
2023-01-03T07:15+01:00,1011.7,1678.9,4699.4,1886,5262.6,113,0,0,1.6,0
2023-01-03T07:30+01:00,987.9,1690.8,4755.6,1984,5234.6,108,0,0,1.8,0
2023-01-03T07:45+01:00,977,1486.7,4758.2,2045,5154.8,104,0,0,2.1,0
2023-01-03T08:00+01:00,992.9,1436.3,4638.5,2116,4999.1,91,2,0.1,2.4,0
2023-01-03T08:15+01:00,997.4,1529.6,4511.1,2189,4853.4,88,13,1.8,13,0
2023-01-03T08:30+01:00,1006.7,1466.7,4470.5,2195,4675.8,71,112,9.3,69.9,34
2023-01-03T08:45+01:00,990.8,1591.9,4430.6,2197,4599.1,62,325,44.1,197.7,107.5
2023-01-03T09:00+01:00,1003.2,1779.2,4285.4,2155,4511,55,611,131.1,387.6,198.1
2023-01-03T09:15+01:00,990.8,1712.7,4124.5,2107,4317.9,62,885,258.1,627.5,289
2023-01-03T09:30+01:00,956.9,2058.6,4029.7,2122,4163.5,59,1130,410.4,895.4,378
2023-01-03T09:45+01:00,937.5,2383.3,3939.3,2158,4108.3,57,1502,581.3,1184,449.1
2023-01-03T10:00+01:00,953.5,2406.7,3639.9,2220,4103.8,56,1832,763.1,1449.3,528.1
2023-01-03T10:15+01:00,986,2414.9,3067.4,2215,4005.6,52,2214,950.3,1695.3,617.6
2023-01-03T10:30+01:00,961.2,2808.4,2863.5,2214,3691.9,48,2590,1122.4,1962.7,722
2023-01-03T10:45+01:00,972.1,2957.4,2664.6,2217,3404.5,47,2910,1287.1,2249.9,890.3
2023-01-03T11:00+01:00,996.9,2977.3,2508.6,2217,3186.6,42,3218,1402,2602.7,1062.1
2023-01-03T11:15+01:00,984.5,3045.6,2418.8,2266,2928.3,38,3482,1459.7,2892.8,1235.9
2023-01-03T11:30+01:00,964.8,3189.7,2354.8,2298,2589.4,33,3723,1462.3,3170.5,1392
2023-01-03T11:45+01:00,988,3070.9,2230.3,2365,2411.2,38,3843,1493.2,3345.2,1567.4
2023-01-03T12:00+01:00,998.4,2837.3,2269,2399,2299.9,40,3974,1506.2,3395.6,1670.7
2023-01-03T12:15+01:00,955.7,2756.6,2329.4,2488,2251.7,50,3779,1470.6,3379.5,1709
2023-01-03T12:30+01:00,942.4,2544.1,2342.9,2623,2230.8,60,3648,1422.8,3360.3,1733.4
2023-01-03T12:45+01:00,932.3,2537.9,2377.2,2793,2130.7,66,3501,1331.1,3289.8,1697.8
2023-01-03T13:00+01:00,930,2588.2,2347.5,2864,2045.2,78,3262,1295.3,3172.6,1672.7
2023-01-03T13:15+01:00,917.8,2790.8,2275.1,2941,2041.4,91,2898,1224.1,3026.7,1594.9
2023-01-03T13:30+01:00,917,2898.3,2186.3,3017,2051.3,88,2705,1141.2,2792.7,1493.7
2023-01-03T13:45+01:00,888.2,3098.3,2136,3042,2051.2,91,2490,1026.1,2550.9,1389.5
2023-01-03T14:00+01:00,853.7,3369.6,1968,2912,2116.4,81,2212,957.8,2307.1,1269.2
2023-01-03T14:15+01:00,834,3363.9,1817,2807,2250.3,94,1910,911.3,1971.7,1195.4
2023-01-03T14:30+01:00,817.6,3584.3,1687,2809,2412.5,107,1558,816.6,1646.6,1067.3
2023-01-03T14:45+01:00,782.6,3673.2,1528.5,2798,2566.5,88,1270,695.7,1332.2,888.1
2023-01-03T15:00+01:00,762.2,3829.5,1506.6,2720,2677.4,88,924,582,1047.9,731.7
2023-01-03T15:15+01:00,752.1,3955.2,1454.2,2665,2685.5,95,618,473.8,753.1,571.3
2023-01-03T15:30+01:00,706.8,4038.8,1490.1,2625,2790.1,85,319,342.1,486,416.9
2023-01-03T15:45+01:00,670.9,4310.7,1594.7,2614,2993.4,73,98,218.3,271.2,267.2
2023-01-03T16:00+01:00,627.5,4236,1766.4,2579,3238.3,60,13,108.4,102.6,139.8
2023-01-03T16:15+01:00,592.6,4177.3,1932,2538,3512.7,54,0,32.1,24.1,48.5
2023-01-03T16:30+01:00,530.1,4151.5,2051.6,2562,3764.2,52,0,3.7,8,6.4
2023-01-03T16:45+01:00,511.9,4161.6,2170.9,2726,4040.7,56,0,0.5,6.8,0
2023-01-03T17:00+01:00,494.7,4392.7,2288.5,2995,4368.4,66,0,0,4.4,0
2023-01-03T17:15+01:00,500,4655.8,2449.6,3210,4697.6,69,0,0,4.6,0
2023-01-03T17:30+01:00,451.7,5023.5,2598.1,3417,4990.2,72,0,0,3.4,0
2023-01-03T17:45+01:00,416.4,5179.5,2683.2,3626,5226.7,86,0,0,1.4,0
2023-01-03T18:00+01:00,463.1,5212.5,2745.4,3795,5445.8,97,0,0,1.2,0
2023-01-03T18:15+01:00,488.8,5352.4,2869.8,3941,5653.7,124,0,0,1.3,0
2023-01-03T18:30+01:00,464.8,5494,3079.9,4158,5976.1,146,0,0,1.5,0
2023-01-03T18:45+01:00,439,5473.4,3283.8,4409,6306.9,170,0,0,1.9,0
2023-01-03T19:00+01:00,459.4,5412.2,3385.1,4628,6669.1,174,0,0,1.6,0
2023-01-03T19:15+01:00,439.9,5356.7,3618.1,4830,7019.4,197,0,0,1.1,0
2023-01-03T19:30+01:00,405.9,5438.5,3899.5,5024,7419.3,217,0,0,1.2,0
2023-01-03T19:45+01:00,436.1,5410.6,4003,5246,7712.8,231,0,0,1.3,0
2023-01-03T20:00+01:00,397.2,5400.9,4397.1,5447,8110.4,230,0,0,1.7,0
2023-01-03T20:15+01:00,403.4,5366.6,4778.1,5560,8465.4,237,0,0,1.6,0
